order_id,customer_id,product_id,order_ts,quantity,order_total,status
ORD00000632,CUST000230,PROD00041,2026-06-03 15:52:43,1,321.27,placed
ORD00000633,CUST000215,PROD00034,2026-06-03 00:47:47,5,1603.8,placed
ORD00000634,CUST000141,PROD00045,2026-06-03 10:32:45,2,488.38,placed
ORD00000635,CUST000290,PROD00004,2026-06-03 14:28:20,2,530.7,placed
ORD00000636,CUST000273,PROD00056,2026-06-03 02:43:48,5,1527.5,placed
ORD00000637,CUST000385,PROD00033,2026-06-03 20:28:47,4,303.36,delivered
ORD00000638,CUST000206,PROD00039,2026-06-03 07:32:02,3,670.98,placed
ORD00000639,CUST000082,PROD00037,2026-06-03 21:33:29,2,902.2,shipped
ORD00000640,CUST000451,PROD00060,2026-06-03 16:34:55,5,1656.45,shipped
ORD00000641,CUST000369,PROD00034,2026-06-03 11:02:48,3,962.28,delivered
ORD00000642,CUST000152,PROD00046,2026-06-03 20:06:11,3,581.34,placed
ORD00000643,CUST000115,PROD00003,2026-06-03 08:40:23,5,2116.45,placed
ORD00000644,CUST000328,PROD00010,2026-06-03 04:50:28,3,605.25,placed
ORD00000645,CUST000405,PROD00004,2026-06-03 07:38:41,2,530.7,shipped
ORD00000646,CUST000001,PROD00042,2026-06-03 23:02:07,3,1040.13,shipped
ORD00000647,CUST000189,PROD00021,2026-06-03 19:59:54,1,318.71,placed
ORD00000648,CUST000069,PROD00027,2026-06-03 10:44:12,5,629.4,placed
ORD00000649,CUST000030,PROD00041,2026-06-03 12:56:33,1,321.27,placed
ORD00000650,CUST000495,PROD00018,2026-06-03 09:19:12,2,921.72,refunded
ORD00000651,CUST000276,PROD00043,2026-06-03 03:52:31,5,2117.15,shipped
ORD00000652,CUST000353,PROD00025,2026-06-03 22:48:01,3,98.34,shipped
ORD00000653,CUST000283,PROD00014,2026-06-03 08:01:59,4,1261.08,placed
ORD00000654,CUST000105,PROD00038,2026-06-03 05:40:00,4,1102.28,placed
ORD00000655,CUST000374,PROD00047,2026-06-03 13:25:18,4,1158.12,placed
ORD00000656,CUST000246,PROD00006,2026-06-03 06:36:31,4,831.76,placed
ORD00000657,CUST000418,PROD00056,2026-06-03 06:52:34,2,611.0,shipped
ORD00000658,CUST000483,PROD00047,2026-06-03 23:34:37,2,579.06,placed
ORD00000659,CUST000159,PROD00011,2026-06-03 14:21:08,2,853.24,shipped
ORD00000660,CUST000097,PROD00005,2026-06-03 02:37:23,2,25.2,placed
ORD00000661,CUST000233,PROD00059,2026-06-03 03:38:57,4,1516.04,shipped
ORD00000662,CUST000071,PROD00047,2026-06-03 21:57:54,1,289.53,placed
ORD00000663,CUST000197,PROD00002,2026-06-03 00:29:36,1,435.5,delivered
ORD00000664,CUST000330,PROD00060,2026-06-03 04:48:44,1,331.29,placed
ORD00000665,CUST000043,PROD00018,2026-06-03 22:50:32,2,921.72,shipped
ORD00000666,CUST000406,PROD00001,2026-06-03 19:44:49,1,482.85,shipped
ORD00000667,CUST000174,PROD00055,2026-06-03 07:21:58,1,388.99,placed
ORD00000668,CUST000389,PROD00037,2026-06-03 05:56:23,4,1804.4,placed
ORD00000669,CUST000246,PROD00010,2026-06-03 02:02:03,2,403.5,shipped
ORD00000670,CUST000137,PROD00041,2026-06-03 04:28:51,5,1606.35,placed
ORD00000671,CUST000023,PROD00007,2026-06-03 10:48:14,5,2425.65,placed
ORD00000672,CUST000454,PROD00054,2026-06-03 05:09:50,4,1810.24,placed
ORD00000673,CUST000115,PROD00002,2026-06-03 15:33:05,2,871.0,placed
ORD00000674,CUST000181,PROD00042,2026-06-03 08:13:27,3,1040.13,cancelled
ORD00000675,CUST000351,PROD00025,2026-06-03 17:54:23,1,32.78,placed
ORD00000676,CUST000057,PROD00015,2026-06-03 10:15:37,1,246.53,placed
ORD00000677,CUST000316,PROD00022,2026-06-03 13:07:30,1,54.75,cancelled
ORD00000678,CUST000471,PROD00006,2026-06-03 22:00:33,1,207.94,placed
ORD00000679,CUST000220,PROD00034,2026-06-03 21:49:52,3,962.28,placed
ORD00000680,CUST000218,PROD00010,2026-06-03 22:44:48,3,605.25,delivered
ORD00000681,CUST000179,PROD00057,2026-06-03 09:52:12,1,113.41,cancelled
ORD00000682,CUST000339,PROD00024,2026-06-03 02:46:49,3,83.31,delivered
ORD00000683,CUST000442,PROD00060,2026-06-03 23:52:44,2,662.58,placed
ORD00000684,CUST000076,PROD00025,2026-06-03 17:25:09,4,131.12,delivered
ORD00000685,CUST000058,PROD00037,2026-06-03 10:08:20,4,1804.4,placed
ORD00000686,CUST000166,PROD00009,2026-06-03 14:01:05,2,345.18,placed
ORD00000687,CUST000254,PROD00028,2026-06-03 15:04:16,4,1140.52,shipped
ORD00000688,CUST000326,PROD00022,2026-06-03 23:48:35,2,109.5,cancelled
ORD00000689,CUST000197,PROD00027,2026-06-03 18:05:56,5,629.4,shipped
ORD00000690,CUST000253,PROD00035,2026-06-03 08:22:41,5,656.95,placed
ORD00000691,CUST000298,PROD00046,2026-06-03 19:11:07,4,775.12,shipped
ORD00000692,CUST000356,PROD00052,2026-06-03 03:10:36,2,973.86,placed
ORD00000693,CUST000002,PROD00014,2026-06-03 13:11:40,1,315.27,shipped
ORD00000694,CUST000491,PROD00009,2026-06-03 02:10:08,1,172.59,cancelled
ORD00000695,CUST000185,PROD00055,2026-06-03 10:43:46,2,777.98,placed
ORD00000696,CUST000428,PROD00055,2026-06-03 15:19:51,5,1944.95,placed
ORD00000697,CUST000424,PROD00015,2026-06-03 05:01:01,1,246.53,placed
ORD00000698,CUST000357,PROD00046,2026-06-03 13:44:34,2,387.56,shipped
ORD00000699,CUST000357,PROD00028,2026-06-03 01:58:08,3,855.39,shipped
ORD00000700,CUST000340,PROD00038,2026-06-03 17:21:38,1,275.57,delivered
ORD00000701,CUST000446,PROD00011,2026-06-03 05:20:52,1,426.62,placed
ORD00000702,CUST000041,PROD00016,2026-06-03 00:27:15,1,22.77,shipped
ORD00000703,CUST000417,PROD00027,2026-06-03 06:38:30,2,251.76,placed
ORD00000704,CUST000072,PROD00048,2026-06-03 10:54:17,5,755.7,placed
ORD00000705,CUST000370,PROD00022,2026-06-03 23:28:41,4,219.0,shipped
ORD00000706,CUST000147,PROD00008,2026-06-03 02:11:04,2,474.8,delivered
ORD00000707,CUST000017,PROD00039,2026-06-03 18:19:27,2,447.32,placed
ORD00000708,CUST000203,PROD00054,2026-06-03 16:32:25,4,1810.24,shipped
ORD00000709,CUST000425,PROD00017,2026-06-03 18:16:21,5,606.05,placed
ORD00000710,CUST000117,PROD00028,2026-06-03 09:53:48,2,570.26,refunded
ORD00000711,CUST000268,PROD00025,2026-06-03 07:42:49,2,65.56,placed
ORD00000712,CUST000029,PROD00015,2026-06-03 06:41:17,4,986.12,delivered
ORD00000713,CUST000500,PROD00036,2026-06-03 02:48:39,5,2249.8,delivered
ORD00000714,CUST000240,PROD00031,2026-06-03 23:45:50,3,583.08,shipped
ORD00000715,CUST000424,PROD00025,2026-06-03 01:59:25,2,65.56,delivered
ORD00000716,CUST000332,PROD00028,2026-06-03 09:49:38,2,570.26,placed
ORD00000717,CUST000040,PROD00024,2026-06-03 12:12:50,5,138.85,placed
ORD00000718,CUST000145,PROD00011,2026-06-03 03:52:34,5,2133.1,placed
ORD00000719,CUST000306,PROD00001,2026-06-03 06:50:07,3,1448.55,shipped
ORD00000720,CUST000327,PROD00060,2026-06-03 08:45:01,1,331.29,placed
ORD00000721,CUST000292,PROD00037,2026-06-03 20:31:30,1,451.1,refunded
ORD00000722,CUST000248,PROD00003,2026-06-03 11:27:12,1,423.29,placed
ORD00000723,CUST000159,PROD00001,2026-06-03 10:16:55,3,1448.55,cancelled
ORD00000724,CUST000257,PROD00013,2026-06-03 14:13:22,3,579.3,shipped
ORD00000725,CUST000499,PROD00009,2026-06-03 12:03:46,1,172.59,placed
ORD00000726,CUST000380,PROD00033,2026-06-03 18:17:01,1,75.84,delivered
ORD00000727,CUST000077,PROD00002,2026-06-03 13:54:44,5,2177.5,placed
ORD00000728,CUST000445,PROD00055,2026-06-03 10:33:46,1,388.99,placed
ORD00000729,CUST000350,PROD00030,2026-06-03 22:47:24,1,44.09,placed
ORD00000730,CUST000368,PROD00015,2026-06-03 23:49:09,2,493.06,placed
ORD00000731,CUST000368,PROD00011,2026-06-03 18:47:52,5,2133.1,refunded
ORD00000732,CUST000312,PROD00042,2026-06-03 12:25:49,5,1733.55,placed
ORD00000733,CUST000068,PROD00022,2026-06-03 13:07:07,3,164.25,shipped
ORD00000734,CUST000482,PROD00028,2026-06-03 14:06:47,1,285.13,placed
ORD00000735,CUST000313,PROD00039,2026-06-03 05:32:55,1,223.66,shipped
ORD00000736,CUST000255,PROD00007,2026-06-03 05:11:33,1,485.13,delivered
ORD00000737,CUST000159,PROD00036,2026-06-03 18:09:53,1,449.96,placed
ORD00000738,CUST000161,PROD00011,2026-06-03 05:52:44,3,1279.86,placed
ORD00000739,CUST000296,PROD00024,2026-06-03 03:14:55,3,83.31,placed
ORD00000740,CUST000364,PROD00050,2026-06-03 09:23:29,4,36.04,refunded
ORD00000741,CUST000132,PROD00049,2026-06-03 23:40:35,4,1323.28,cancelled
ORD00000742,CUST000482,PROD00008,2026-06-03 17:46:37,5,1187.0,placed
ORD00000743,CUST000440,PROD00019,2026-06-03 14:53:32,4,1498.6,delivered
ORD00000744,CUST000470,PROD00044,2026-06-03 16:03:00,2,999.38,placed
ORD00000745,CUST000433,PROD00040,2026-06-03 13:36:19,3,1481.67,placed
ORD00000746,CUST000212,PROD00033,2026-06-03 09:34:09,4,303.36,delivered
ORD00000747,CUST000350,PROD00003,2026-06-03 23:26:32,5,2116.45,placed
ORD00000748,CUST000405,PROD00016,2026-06-03 00:17:21,5,113.85,placed
ORD00000749,CUST000054,PROD00019,2026-06-03 05:45:36,4,1498.6,shipped
ORD00000750,CUST000438,PROD00005,2026-06-03 14:08:05,2,25.2,delivered
ORD00000751,CUST000343,PROD00006,2026-06-03 16:57:43,3,623.82,placed
ORD00000752,CUST000274,PROD00058,2026-06-03 03:58:22,4,1249.36,placed
ORD00000753,CUST000375,PROD00007,2026-06-03 15:46:09,4,1940.52,placed
ORD00000754,CUST000169,PROD00005,2026-06-03 12:28:02,3,37.8,refunded
ORD00000755,CUST000249,PROD00014,2026-06-03 04:09:44,4,1261.08,placed
ORD00000756,CUST000020,PROD00035,2026-06-03 17:06:39,2,262.78,placed
ORD00000757,CUST000110,PROD00021,2026-06-03 01:08:25,5,1593.55,refunded
ORD00000758,CUST000397,PROD00025,2026-06-03 13:09:41,1,32.78,delivered
ORD00000759,CUST000243,PROD00014,2026-06-03 07:42:00,1,315.27,delivered
ORD00000760,CUST000488,PROD00049,2026-06-03 09:49:29,4,1323.28,placed
ORD00000761,CUST000091,PROD00006,2026-06-03 02:31:17,2,415.88,placed
ORD00000762,CUST000042,PROD00020,2026-06-03 15:16:53,4,1957.12,shipped
ORD00000763,CUST000343,PROD00058,2026-06-03 06:42:07,3,937.02,delivered
ORD00000764,CUST000048,PROD00058,2026-06-03 12:27:09,4,1249.36,cancelled
ORD00000765,CUST000153,PROD00011,2026-06-03 12:43:00,2,853.24,cancelled
ORD00000766,CUST000247,PROD00031,2026-06-03 05:51:01,5,971.8,cancelled
ORD00000767,CUST000224,PROD00023,2026-06-03 14:10:05,5,1742.65,delivered
ORD00000768,CUST000288,PROD00051,2026-06-03 07:13:45,5,1722.35,placed
ORD00000769,CUST000342,PROD00038,2026-06-03 05:15:55,5,1377.85,placed
ORD00000770,CUST000422,PROD00047,2026-06-03 00:30:59,3,868.59,placed
ORD00000771,CUST000235,PROD00060,2026-06-03 18:11:03,2,662.58,delivered
ORD00000772,CUST000059,PROD00051,2026-06-03 09:34:06,4,1377.88,shipped
ORD00000773,CUST000002,PROD00029,2026-06-03 23:05:38,2,188.26,placed
ORD00000774,CUST000497,PROD00038,2026-06-03 01:19:42,1,275.57,placed
ORD00000775,CUST000097,PROD00027,2026-06-03 06:02:51,5,629.4,shipped
ORD00000776,CUST000111,PROD00023,2026-06-03 06:57:35,2,697.06,refunded
ORD00000777,CUST000296,PROD00001,2026-06-03 13:14:43,3,1448.55,placed
ORD00000778,CUST000460,PROD00020,2026-06-03 04:32:30,5,2446.4,shipped
ORD00000779,CUST000333,PROD00030,2026-06-03 14:56:30,4,176.36,placed
ORD00000780,CUST000425,PROD00035,2026-06-03 19:02:52,4,525.56,refunded
ORD00000781,CUST000172,PROD00008,2026-06-03 16:42:18,2,474.8,placed
ORD00000782,CUST000091,PROD00036,2026-06-03 05:55:19,5,2249.8,shipped
ORD00000783,CUST000196,PROD00019,2026-06-03 23:05:13,4,1498.6,placed
ORD00000784,CUST000318,PROD00060,2026-06-03 03:11:24,1,331.29,delivered
ORD00000785,CUST000054,PROD00006,2026-06-03 22:26:14,1,207.94,cancelled
ORD00000786,CUST000054,PROD00032,2026-06-03 19:49:59,5,621.05,placed
ORD00000787,CUST000228,PROD00033,2026-06-03 01:11:17,5,379.2,shipped
ORD00000788,CUST000437,PROD00027,2026-06-03 08:06:53,2,251.76,delivered
ORD00000789,CUST000283,PROD00025,2026-06-03 07:07:12,1,32.78,delivered
ORD00000790,CUST000487,PROD00008,2026-06-03 16:53:30,3,712.2,placed
ORD00000791,CUST000421,PROD00042,2026-06-03 00:16:36,4,1386.84,cancelled
ORD00000792,CUST000401,PROD00015,2026-06-03 10:19:32,5,1232.65,placed
ORD00000793,CUST000338,PROD00017,2026-06-03 15:05:57,3,363.63,shipped
ORD00000794,CUST000003,PROD00058,2026-06-03 01:11:22,4,1249.36,placed
ORD00000795,CUST000079,PROD00051,2026-06-03 18:53:41,3,1033.41,delivered
ORD00000796,CUST000308,PROD00021,2026-06-03 06:12:16,3,956.13,cancelled
ORD00000797,CUST000221,PROD00016,2026-06-03 14:14:56,5,113.85,placed
ORD00000798,CUST000330,PROD00026,2026-06-03 21:02:20,1,190.55,placed
ORD00000799,CUST000481,PROD00041,2026-06-03 06:19:29,4,1285.08,placed
ORD00000800,CUST000163,PROD00034,2026-06-03 15:55:31,2,641.52,placed
ORD00000801,CUST000364,PROD00052,2026-06-03 18:21:33,2,973.86,placed
ORD00000802,CUST000296,PROD00051,2026-06-03 22:50:23,4,1377.88,cancelled
ORD00000803,CUST000429,PROD00036,2026-06-03 11:44:18,2,899.92,placed
ORD00000804,CUST000048,PROD00002,2026-06-03 00:25:12,4,1742.0,shipped
ORD00000805,CUST000304,PROD00010,2026-06-03 22:30:15,1,201.75,shipped
ORD00000806,CUST000472,PROD00006,2026-06-03 13:55:22,5,1039.7,placed
ORD00000807,CUST000376,PROD00009,2026-06-03 23:06:00,4,690.36,shipped
ORD00000808,CUST000184,PROD00012,2026-06-03 23:45:27,2,677.62,delivered
ORD00000809,CUST000153,PROD00013,2026-06-03 08:55:45,5,965.5,shipped
ORD00000810,CUST000414,PROD00051,2026-06-03 09:29:01,4,1377.88,shipped
ORD00000811,CUST000141,PROD00006,2026-06-03 22:50:39,2,415.88,placed
ORD00000812,CUST000297,PROD00056,2026-06-03 04:02:20,1,305.5,placed
ORD00000813,CUST000306,PROD00008,2026-06-03 05:09:50,1,237.4,placed
ORD00000814,CUST000459,PROD00012,2026-06-03 02:49:02,1,338.81,placed
ORD00000815,CUST000186,PROD00059,2026-06-03 14:13:42,2,758.02,placed
ORD00000816,CUST000408,PROD00002,2026-06-03 02:40:43,4,1742.0,placed
ORD00000817,CUST000321,PROD00005,2026-06-03 15:17:18,2,25.2,placed
ORD00000818,CUST000161,PROD00041,2026-06-03 05:51:56,4,1285.08,placed
ORD00000819,CUST000006,PROD00058,2026-06-03 20:39:16,2,624.68,shipped
ORD00000820,CUST000438,PROD00003,2026-06-03 12:28:52,1,423.29,refunded
ORD00000821,CUST000248,PROD00040,2026-06-03 19:53:48,5,2469.45,placed
ORD00000822,CUST000268,PROD00048,2026-06-03 04:25:37,3,453.42,placed
ORD00000823,CUST000016,PROD00035,2026-06-03 18:51:34,1,131.39,shipped
ORD00000824,CUST000079,PROD00014,2026-06-03 04:10:45,3,945.81,delivered
ORD00000825,CUST000016,PROD00021,2026-06-03 08:00:04,2,637.42,placed
ORD00000826,CUST000355,PROD00009,2026-06-03 09:57:50,3,517.77,placed
ORD00000827,CUST000489,PROD00006,2026-06-03 20:04:45,3,623.82,shipped
ORD00000828,CUST000240,PROD00048,2026-06-03 15:52:35,4,604.56,shipped
ORD00000829,CUST000205,PROD00060,2026-06-03 09:06:20,2,662.58,placed
ORD00000830,CUST000352,PROD00055,2026-06-03 14:18:08,3,1166.97,placed
ORD00000831,CUST000407,PROD00050,2026-06-03 11:20:40,5,45.05,placed
ORD00000832,CUST000106,PROD00047,2026-06-03 15:46:55,4,1158.12,delivered
ORD00000833,CUST000217,PROD00039,2026-06-03 11:36:19,3,670.98,shipped
ORD00000834,CUST000311,PROD00025,2026-06-03 07:16:17,4,131.12,shipped
ORD00000835,CUST000192,PROD00058,2026-06-03 16:21:44,1,312.34,placed
ORD00000836,CUST000018,PROD00033,2026-06-03 21:22:02,3,227.52,placed
ORD00000837,CUST000310,PROD00053,2026-06-03 12:49:30,5,1869.3,placed
ORD00000838,CUST000059,PROD00012,2026-06-03 15:38:00,3,1016.43,delivered
ORD00000839,CUST000184,PROD00016,2026-06-03 07:50:04,1,22.77,shipped
ORD00000840,CUST000191,PROD00010,2026-06-03 04:27:10,3,605.25,placed
ORD00000841,CUST000353,PROD00001,2026-06-03 07:46:59,3,1448.55,placed
ORD00000842,CUST000408,PROD00021,2026-06-03 20:26:55,2,637.42,placed
ORD00000843,CUST000146,PROD00039,2026-06-03 19:11:49,2,447.32,placed
ORD00000844,CUST000288,PROD00018,2026-06-03 02:43:27,5,2304.3,shipped
ORD00000845,CUST000331,PROD00027,2026-06-03 11:34:12,4,503.52,delivered
ORD00000846,CUST000102,PROD00013,2026-06-03 17:59:00,1,193.1,placed
ORD00000847,CUST000141,PROD00027,2026-06-03 04:31:05,1,125.88,placed
ORD00000848,CUST000308,PROD00021,2026-06-03 13:56:21,5,1593.55,placed
ORD00000849,CUST000011,PROD00019,2026-06-03 23:26:06,1,374.65,delivered
ORD00000850,CUST000295,PROD00001,2026-06-03 10:21:12,4,1931.4,placed
ORD00000851,CUST000496,PROD00026,2026-06-03 19:25:22,1,190.55,cancelled
ORD00000852,CUST000021,PROD00022,2026-06-03 02:31:43,1,54.75,placed
ORD00000853,CUST000425,PROD00052,2026-06-03 10:57:32,4,1947.72,placed
ORD00000854,CUST000386,PROD00023,2026-06-03 02:54:15,4,1394.12,shipped
ORD00000855,CUST000161,PROD00032,2026-06-03 01:42:49,5,621.05,placed
ORD00000856,CUST000357,PROD00030,2026-06-03 23:20:29,4,176.36,cancelled
ORD00000857,CUST000063,PROD00054,2026-06-03 22:29:59,3,1357.68,placed
ORD00000858,CUST000115,PROD00004,2026-06-03 05:03:04,1,265.35,placed
ORD00000859,CUST000166,PROD00056,2026-06-03 08:14:27,4,1222.0,placed
ORD00000860,CUST000098,PROD00047,2026-06-03 19:34:18,3,868.59,refunded
ORD00000861,CUST000479,PROD00045,2026-06-03 09:27:17,1,244.19,delivered
ORD00000862,CUST000023,PROD00008,2026-06-03 11:04:43,1,237.4,placed
ORD00000863,CUST000169,PROD00045,2026-06-03 13:49:09,5,1220.95,placed
ORD00000864,CUST000088,PROD00060,2026-06-03 21:14:34,2,662.58,placed
ORD00000865,CUST000065,PROD00021,2026-06-03 21:16:03,2,637.42,delivered
ORD00000866,CUST000495,PROD00058,2026-06-03 23:11:20,4,1249.36,placed
ORD00000867,CUST000063,PROD00034,2026-06-03 08:45:25,5,1603.8,shipped
ORD00000868,CUST000339,PROD00032,2026-06-03 11:43:13,3,372.63,delivered
ORD00000869,CUST000248,PROD00015,2026-06-03 09:36:18,1,246.53,delivered
ORD00000870,CUST000365,PROD00006,2026-06-03 20:20:05,3,623.82,delivered
ORD00000871,CUST000125,PROD00043,2026-06-03 02:50:25,2,846.86,placed
ORD00000872,CUST000254,PROD00004,2026-06-03 00:28:40,2,530.7,shipped
ORD00000873,CUST000240,PROD00053,2026-06-03 06:50:30,4,1495.44,placed
ORD00000874,CUST000175,PROD00014,2026-06-03 19:12:39,5,1576.35,shipped
ORD00000875,CUST000161,PROD00049,2026-06-03 16:31:49,3,992.46,shipped
ORD00000876,CUST000435,PROD00033,2026-06-03 04:44:07,1,75.84,placed
ORD00000877,CUST000187,PROD00025,2026-06-03 22:35:27,4,131.12,shipped
ORD00000878,CUST000400,PROD00026,2026-06-03 02:29:56,2,381.1,placed
ORD00000879,CUST000085,PROD00044,2026-06-03 21:01:00,3,1499.07,shipped
ORD00000880,CUST000076,PROD00030,2026-06-03 04:00:44,1,44.09,placed
ORD00000881,CUST000458,PROD00030,2026-06-03 09:42:44,2,88.18,placed
ORD00000882,CUST000339,PROD00034,2026-06-03 12:48:51,4,1283.04,placed
ORD00000883,CUST000475,PROD00036,2026-06-03 12:54:15,1,449.96,placed
ORD00000884,CUST000078,PROD00026,2026-06-03 15:41:12,5,952.75,shipped
ORD00000885,CUST000028,PROD00029,2026-06-03 13:27:47,3,282.39,placed
ORD00000886,CUST000333,PROD00025,2026-06-03 07:03:39,4,131.12,placed
ORD00000887,CUST000207,PROD00012,2026-06-03 10:02:46,5,1694.05,shipped
ORD00000888,CUST000253,PROD00034,2026-06-03 03:58:31,4,1283.04,shipped
ORD00000889,CUST000331,PROD00016,2026-06-03 07:59:40,1,22.77,placed
ORD00000890,CUST000459,PROD00003,2026-06-03 09:41:28,5,2116.45,placed
ORD00000891,CUST000273,PROD00007,2026-06-03 08:14:43,3,1455.39,delivered
ORD00000892,CUST000359,PROD00046,2026-06-03 14:16:08,4,775.12,placed
ORD00000893,CUST000113,PROD00047,2026-06-03 18:01:43,3,868.59,placed
ORD00000894,CUST000403,PROD00014,2026-06-03 23:11:19,3,945.81,placed
ORD00000895,CUST000306,PROD00019,2026-06-03 03:25:52,1,374.65,placed
ORD00000896,CUST000465,PROD00045,2026-06-03 17:21:29,5,1220.95,shipped
ORD00000897,CUST000437,PROD00059,2026-06-03 06:11:52,2,758.02,placed
ORD00000898,CUST000036,PROD00011,2026-06-03 12:05:36,2,853.24,delivered
ORD00000899,CUST000073,PROD00001,2026-06-03 15:34:48,4,1931.4,placed
ORD00000900,CUST000091,PROD00017,2026-06-03 06:12:57,1,121.21,shipped
