order_id,customer_id,product_id,order_ts,quantity,order_total,status
ORD00001838,CUST000488,PROD00032,2026-06-07 00:43:16,2,248.42,cancelled
ORD00001839,CUST000416,PROD00017,2026-06-07 14:00:48,2,242.42,shipped
ORD00001840,CUST000217,PROD00009,2026-06-07 20:54:23,3,517.77,placed
ORD00001841,CUST000123,PROD00031,2026-06-07 00:54:21,3,583.08,shipped
ORD00001842,CUST000168,PROD00032,2026-06-07 23:22:28,1,124.21,delivered
ORD00001843,CUST000157,PROD00026,2026-06-07 13:22:46,5,952.75,cancelled
ORD00001844,CUST000348,PROD00050,2026-06-07 09:18:36,4,36.04,placed
ORD00001845,CUST000195,PROD00035,2026-06-07 07:34:59,4,525.56,placed
ORD00001846,CUST000156,PROD00017,2026-06-07 07:58:07,3,363.63,placed
ORD00001847,CUST000371,PROD00005,2026-06-07 13:51:54,3,37.8,shipped
ORD00001848,CUST000459,PROD00036,2026-06-07 15:14:57,5,2249.8,placed
ORD00001849,CUST000448,PROD00033,2026-06-07 09:44:43,2,151.68,shipped
ORD00001850,CUST000403,PROD00019,2026-06-07 08:19:28,5,1873.25,shipped
ORD00001851,CUST000475,PROD00023,2026-06-07 15:37:04,5,1742.65,shipped
ORD00001852,CUST000438,PROD00027,2026-06-07 07:51:29,4,503.52,placed
ORD00001853,CUST000201,PROD00054,2026-06-07 18:50:40,3,1357.68,placed
ORD00001854,CUST000079,PROD00002,2026-06-07 17:12:45,4,1742.0,placed
ORD00001855,CUST000242,PROD00001,2026-06-07 22:10:16,5,2414.25,placed
ORD00001856,CUST000082,PROD00050,2026-06-07 22:12:44,4,36.04,shipped
ORD00001857,CUST000337,PROD00054,2026-06-07 10:57:02,3,1357.68,placed
ORD00001858,CUST000500,PROD00047,2026-06-07 21:44:18,4,1158.12,shipped
ORD00001859,CUST000444,PROD00035,2026-06-07 12:57:45,1,131.39,placed
ORD00001860,CUST000371,PROD00051,2026-06-07 11:37:08,3,1033.41,delivered
ORD00001861,CUST000185,PROD00047,2026-06-07 21:41:43,1,289.53,placed
ORD00001862,CUST000138,PROD00026,2026-06-07 06:00:51,4,762.2,shipped
ORD00001863,CUST000005,PROD00004,2026-06-07 07:10:30,4,1061.4,placed
ORD00001864,CUST000470,PROD00049,2026-06-07 07:08:29,5,1654.1,shipped
ORD00001865,CUST000357,PROD00030,2026-06-07 08:16:29,4,176.36,cancelled
ORD00001866,CUST000251,PROD00059,2026-06-07 21:29:30,2,758.02,placed
ORD00001867,CUST000326,PROD00051,2026-06-07 22:53:49,3,1033.41,cancelled
ORD00001868,CUST000003,PROD00016,2026-06-07 01:02:25,5,113.85,placed
ORD00001869,CUST000071,PROD00022,2026-06-07 12:47:07,5,273.75,placed
ORD00001870,CUST000020,PROD00044,2026-06-07 23:09:25,2,999.38,placed
ORD00001871,CUST000176,PROD00002,2026-06-07 20:28:25,2,871.0,placed
ORD00001872,CUST000108,PROD00022,2026-06-07 02:21:24,2,109.5,placed
ORD00001873,CUST000238,PROD00039,2026-06-07 08:27:59,3,670.98,delivered
ORD00001874,CUST000385,PROD00032,2026-06-07 12:02:13,5,621.05,placed
ORD00001875,CUST000409,PROD00047,2026-06-07 04:03:57,1,289.53,placed
ORD00001876,CUST000337,PROD00023,2026-06-07 01:03:46,5,1742.65,placed
ORD00001877,CUST000445,PROD00011,2026-06-07 13:01:59,4,1706.48,placed
ORD00001878,CUST000236,PROD00053,2026-06-07 05:25:28,3,1121.58,shipped
ORD00001879,CUST000431,PROD00044,2026-06-07 06:40:09,4,1998.76,delivered
ORD00001880,CUST000177,PROD00008,2026-06-07 19:03:45,1,237.4,placed
ORD00001881,CUST000115,PROD00034,2026-06-07 20:10:14,2,641.52,shipped
ORD00001882,CUST000180,PROD00023,2026-06-07 12:27:35,3,1045.59,cancelled
ORD00001883,CUST000133,PROD00041,2026-06-07 01:29:31,4,1285.08,delivered
ORD00001884,CUST000422,PROD00059,2026-06-07 21:17:04,1,379.01,placed
ORD00001885,CUST000049,PROD00006,2026-06-07 11:05:03,4,831.76,placed
ORD00001886,CUST000184,PROD00021,2026-06-07 16:31:14,2,637.42,shipped
ORD00001887,CUST000473,PROD00049,2026-06-07 04:56:28,4,1323.28,placed
ORD00001888,CUST000279,PROD00055,2026-06-07 15:08:10,1,388.99,placed
ORD00001889,CUST000127,PROD00029,2026-06-07 14:01:38,3,282.39,placed
ORD00001890,CUST000432,PROD00009,2026-06-07 11:33:30,1,172.59,delivered
ORD00001891,CUST000192,PROD00028,2026-06-07 15:29:18,2,570.26,placed
ORD00001892,CUST000052,PROD00012,2026-06-07 01:02:47,4,1355.24,shipped
ORD00001893,CUST000270,PROD00008,2026-06-07 23:50:52,5,1187.0,placed
ORD00001894,CUST000082,PROD00001,2026-06-07 22:37:32,5,2414.25,cancelled
ORD00001895,CUST000218,PROD00037,2026-06-07 03:03:08,2,902.2,shipped
ORD00001896,CUST000221,PROD00016,2026-06-07 08:33:05,1,22.77,cancelled
ORD00001897,CUST000307,PROD00022,2026-06-07 15:52:04,1,54.75,shipped
ORD00001898,CUST000482,PROD00004,2026-06-07 12:13:06,3,796.05,placed
ORD00001899,CUST000169,PROD00047,2026-06-07 21:29:15,5,1447.65,shipped
ORD00001900,CUST000470,PROD00053,2026-06-07 15:14:49,2,747.72,placed
ORD00001901,CUST000347,PROD00052,2026-06-07 06:18:27,1,486.93,cancelled
ORD00001902,CUST000111,PROD00018,2026-06-07 19:20:01,2,921.72,cancelled
ORD00001903,CUST000272,PROD00003,2026-06-07 18:16:48,3,1269.87,placed
ORD00001904,CUST000480,PROD00006,2026-06-07 23:40:24,3,623.82,placed
ORD00001905,CUST000075,PROD00024,2026-06-07 08:49:17,5,138.85,placed
ORD00001906,CUST000188,PROD00003,2026-06-07 20:07:59,2,846.58,placed
ORD00001907,CUST000370,PROD00016,2026-06-07 08:58:05,1,22.77,placed
ORD00001908,CUST000242,PROD00024,2026-06-07 16:04:36,3,83.31,placed
ORD00001909,CUST000095,PROD00039,2026-06-07 02:19:38,5,1118.3,placed
ORD00001910,CUST000170,PROD00019,2026-06-07 00:53:02,5,1873.25,shipped
ORD00001911,CUST000322,PROD00017,2026-06-07 03:05:51,2,242.42,shipped
ORD00001912,CUST000363,PROD00013,2026-06-07 09:03:21,3,579.3,placed
ORD00001913,CUST000315,PROD00024,2026-06-07 03:04:42,2,55.54,delivered
ORD00001914,CUST000352,PROD00042,2026-06-07 21:18:30,2,693.42,placed
ORD00001915,CUST000061,PROD00044,2026-06-07 11:40:33,1,499.69,placed
ORD00001916,CUST000076,PROD00044,2026-06-07 04:10:32,5,2498.45,cancelled
ORD00001917,CUST000480,PROD00030,2026-06-07 04:36:21,5,220.45,placed
ORD00001918,CUST000401,PROD00022,2026-06-07 16:27:13,1,54.75,placed
ORD00001919,CUST000083,PROD00033,2026-06-07 15:33:35,1,75.84,placed
ORD00001920,CUST000315,PROD00006,2026-06-07 18:19:44,1,207.94,placed
ORD00001921,CUST000420,PROD00040,2026-06-07 05:42:23,2,987.78,placed
ORD00001922,CUST000282,PROD00016,2026-06-07 20:39:04,4,91.08,delivered
ORD00001923,CUST000403,PROD00021,2026-06-07 07:55:51,4,1274.84,shipped
ORD00001924,CUST000223,PROD00050,2026-06-07 04:08:50,4,36.04,delivered
ORD00001925,CUST000184,PROD00009,2026-06-07 18:42:30,5,862.95,shipped
ORD00001926,CUST000250,PROD00001,2026-06-07 23:25:40,4,1931.4,placed
ORD00001927,CUST000436,PROD00039,2026-06-07 02:56:53,5,1118.3,placed
ORD00001928,CUST000101,PROD00004,2026-06-07 09:58:55,3,796.05,placed
ORD00001929,CUST000006,PROD00052,2026-06-07 00:12:50,2,973.86,placed
ORD00001930,CUST000331,PROD00025,2026-06-07 08:53:06,5,163.9,shipped
ORD00001931,CUST000285,PROD00040,2026-06-07 07:45:24,1,493.89,shipped
ORD00001932,CUST000159,PROD00041,2026-06-07 02:00:46,3,963.81,placed
ORD00001933,CUST000162,PROD00033,2026-06-07 16:28:41,4,303.36,delivered
ORD00001934,CUST000025,PROD00016,2026-06-07 09:54:37,1,22.77,placed
ORD00001935,CUST000400,PROD00047,2026-06-07 09:56:41,2,579.06,placed
ORD00001936,CUST000354,PROD00030,2026-06-07 10:50:06,3,132.27,shipped
ORD00001937,CUST000275,PROD00046,2026-06-07 08:44:29,2,387.56,delivered
ORD00001938,CUST000278,PROD00033,2026-06-07 01:37:32,1,75.84,placed
ORD00001939,CUST000125,PROD00054,2026-06-07 04:48:42,5,2262.8,placed
ORD00001940,CUST000037,PROD00004,2026-06-07 03:38:44,3,796.05,placed
ORD00001941,CUST000144,PROD00025,2026-06-07 03:39:39,1,32.78,shipped
ORD00001942,CUST000082,PROD00010,2026-06-07 03:35:15,1,201.75,placed
ORD00001943,CUST000337,PROD00036,2026-06-07 13:10:03,2,899.92,delivered
ORD00001944,CUST000089,PROD00003,2026-06-07 07:10:19,5,2116.45,shipped
ORD00001945,CUST000040,PROD00057,2026-06-07 19:02:26,4,453.64,placed
ORD00001946,CUST000400,PROD00041,2026-06-07 08:05:32,4,1285.08,placed
ORD00001947,CUST000005,PROD00016,2026-06-07 20:35:00,5,113.85,shipped
ORD00001948,CUST000349,PROD00006,2026-06-07 08:56:22,4,831.76,shipped
ORD00001949,CUST000308,PROD00001,2026-06-07 18:34:43,4,1931.4,shipped
ORD00001950,CUST000157,PROD00042,2026-06-07 15:35:52,4,1386.84,placed
ORD00001951,CUST000024,PROD00003,2026-06-07 12:52:25,1,423.29,placed
ORD00001952,CUST000132,PROD00045,2026-06-07 01:50:00,1,244.19,cancelled
ORD00001953,CUST000468,PROD00001,2026-06-07 04:09:20,4,1931.4,placed
ORD00001954,CUST000138,PROD00036,2026-06-07 01:00:15,3,1349.88,delivered
ORD00001955,CUST000344,PROD00035,2026-06-07 11:40:27,5,656.95,placed
ORD00001956,CUST000111,PROD00030,2026-06-07 19:15:48,1,44.09,placed
ORD00001957,CUST000392,PROD00008,2026-06-07 02:55:51,5,1187.0,shipped
ORD00001958,CUST000409,PROD00042,2026-06-07 13:10:22,3,1040.13,placed
ORD00001959,CUST000187,PROD00027,2026-06-07 17:12:26,5,629.4,placed
ORD00001960,CUST000203,PROD00023,2026-06-07 14:10:50,3,1045.59,delivered
ORD00001961,CUST000308,PROD00012,2026-06-07 15:34:30,4,1355.24,placed
ORD00001962,CUST000121,PROD00029,2026-06-07 04:14:07,4,376.52,shipped
ORD00001963,CUST000346,PROD00033,2026-06-07 15:07:10,5,379.2,delivered
ORD00001964,CUST000434,PROD00028,2026-06-07 21:17:11,2,570.26,placed
ORD00001965,CUST000055,PROD00009,2026-06-07 13:53:47,4,690.36,cancelled
ORD00001966,CUST000226,PROD00035,2026-06-07 00:55:10,2,262.78,placed
ORD00001967,CUST000254,PROD00014,2026-06-07 03:35:03,4,1261.08,placed
ORD00001968,CUST000434,PROD00055,2026-06-07 17:23:49,5,1944.95,shipped
ORD00001969,CUST000422,PROD00003,2026-06-07 05:05:22,2,846.58,placed
ORD00001970,CUST000336,PROD00060,2026-06-07 13:51:49,3,993.87,cancelled
ORD00001971,CUST000155,PROD00020,2026-06-07 13:52:52,4,1957.12,placed
ORD00001972,CUST000218,PROD00014,2026-06-07 00:01:51,2,630.54,placed
ORD00001973,CUST000349,PROD00008,2026-06-07 16:38:30,1,237.4,placed
ORD00001974,CUST000050,PROD00044,2026-06-07 06:20:21,3,1499.07,shipped
ORD00001975,CUST000053,PROD00024,2026-06-07 10:45:34,2,55.54,shipped
ORD00001976,CUST000058,PROD00039,2026-06-07 19:21:52,4,894.64,shipped
ORD00001977,CUST000107,PROD00057,2026-06-07 09:32:11,4,453.64,placed
ORD00001978,CUST000431,PROD00017,2026-06-07 11:24:10,4,484.84,placed
ORD00001979,CUST000290,PROD00025,2026-06-07 18:35:14,5,163.9,cancelled
ORD00001980,CUST000475,PROD00002,2026-06-07 13:44:27,2,871.0,shipped
ORD00001981,CUST000400,PROD00015,2026-06-07 01:01:50,1,246.53,placed
ORD00001982,CUST000113,PROD00032,2026-06-07 23:19:37,5,621.05,placed
ORD00001983,CUST000374,PROD00015,2026-06-07 12:32:36,1,246.53,shipped
ORD00001984,CUST000093,PROD00048,2026-06-07 21:37:18,2,302.28,placed
ORD00001985,CUST000330,PROD00011,2026-06-07 02:05:56,4,1706.48,placed
ORD00001986,CUST000307,PROD00015,2026-06-07 02:20:42,3,739.59,placed
ORD00001987,CUST000136,PROD00004,2026-06-07 05:17:05,4,1061.4,shipped
ORD00001988,CUST000042,PROD00035,2026-06-07 06:12:06,4,525.56,placed
ORD00001989,CUST000081,PROD00018,2026-06-07 04:31:03,4,1843.44,shipped
ORD00001990,CUST000011,PROD00006,2026-06-07 04:09:30,5,1039.7,placed
ORD00001991,CUST000299,PROD00050,2026-06-07 23:44:19,4,36.04,placed
ORD00001992,CUST000424,PROD00031,2026-06-07 16:19:06,3,583.08,shipped
ORD00001993,CUST000374,PROD00051,2026-06-07 23:53:25,5,1722.35,placed
ORD00001994,CUST000296,PROD00031,2026-06-07 21:10:36,3,583.08,shipped
ORD00001995,CUST000320,PROD00039,2026-06-07 11:29:42,1,223.66,placed
ORD00001996,CUST000445,PROD00009,2026-06-07 17:51:08,1,172.59,placed
ORD00001997,CUST000143,PROD00035,2026-06-07 12:13:27,4,525.56,refunded
ORD00001998,CUST000183,PROD00034,2026-06-07 20:07:48,1,320.76,shipped
ORD00001999,CUST000340,PROD00007,2026-06-07 15:45:10,1,485.13,placed
ORD00002000,CUST000109,PROD00041,2026-06-07 14:47:45,3,963.81,delivered
ORD00002001,CUST000049,PROD00027,2026-06-07 03:25:36,2,251.76,placed
ORD00002002,CUST000237,PROD00024,2026-06-07 16:20:03,3,83.31,delivered
ORD00002003,CUST000382,PROD00056,2026-06-07 03:45:47,4,1222.0,placed
ORD00002004,CUST000157,PROD00039,2026-06-07 07:56:03,4,894.64,placed
ORD00002005,CUST000288,PROD00033,2026-06-07 03:13:43,1,75.84,shipped
ORD00002006,CUST000457,PROD00014,2026-06-07 21:28:49,5,1576.35,shipped
ORD00002007,CUST000455,PROD00038,2026-06-07 14:16:15,1,275.57,shipped
ORD00002008,CUST000486,PROD00011,2026-06-07 04:08:39,1,426.62,delivered
ORD00002009,CUST000330,PROD00053,2026-06-07 18:11:22,1,373.86,placed
ORD00002010,CUST000253,PROD00023,2026-06-07 06:15:10,2,697.06,placed
ORD00002011,CUST000114,PROD00052,2026-06-07 15:20:58,2,973.86,cancelled
ORD00002012,CUST000411,PROD00054,2026-06-07 02:47:57,2,905.12,placed
ORD00002013,CUST000441,PROD00034,2026-06-07 09:44:55,3,962.28,shipped
ORD00002014,CUST000387,PROD00055,2026-06-07 11:18:14,1,388.99,shipped
ORD00002015,CUST000428,PROD00004,2026-06-07 17:20:19,2,530.7,shipped
ORD00002016,CUST000308,PROD00023,2026-06-07 13:31:42,3,1045.59,shipped
ORD00002017,CUST000171,PROD00033,2026-06-07 12:26:33,2,151.68,shipped
ORD00002018,CUST000463,PROD00053,2026-06-07 21:45:41,2,747.72,cancelled
ORD00002019,CUST000281,PROD00049,2026-06-07 05:34:33,1,330.82,placed
ORD00002020,CUST000143,PROD00047,2026-06-07 21:58:55,2,579.06,shipped
ORD00002021,CUST000075,PROD00059,2026-06-07 12:27:09,3,1137.03,placed
ORD00002022,CUST000415,PROD00018,2026-06-07 21:51:09,1,460.86,shipped
ORD00002023,CUST000095,PROD00021,2026-06-07 02:25:51,5,1593.55,shipped
ORD00002024,CUST000432,PROD00058,2026-06-07 17:58:08,3,937.02,delivered
ORD00002025,CUST000460,PROD00012,2026-06-07 06:38:00,1,338.81,shipped
ORD00002026,CUST000208,PROD00052,2026-06-07 04:25:27,1,486.93,shipped
ORD00002027,CUST000203,PROD00015,2026-06-07 21:46:51,5,1232.65,placed
ORD00002028,CUST000133,PROD00007,2026-06-07 20:12:06,2,970.26,placed
ORD00002029,CUST000120,PROD00007,2026-06-07 14:11:07,3,1455.39,placed
ORD00002030,CUST000027,PROD00039,2026-06-07 00:18:57,2,447.32,delivered
ORD00002031,CUST000411,PROD00031,2026-06-07 14:33:41,5,971.8,shipped
ORD00002032,CUST000378,PROD00022,2026-06-07 01:40:47,5,273.75,shipped
ORD00002033,CUST000220,PROD00045,2026-06-07 13:11:35,3,732.57,delivered
ORD00002034,CUST000297,PROD00035,2026-06-07 04:56:14,4,525.56,shipped
ORD00002035,CUST000469,PROD00047,2026-06-07 20:28:35,1,289.53,refunded
ORD00002036,CUST000313,PROD00039,2026-06-07 03:55:04,2,447.32,placed
ORD00002037,CUST000326,PROD00050,2026-06-07 11:57:53,2,18.02,shipped
ORD00002038,CUST000390,PROD00060,2026-06-07 15:14:18,1,331.29,placed
ORD00002039,CUST000033,PROD00005,2026-06-07 07:51:24,2,25.2,cancelled
ORD00002040,CUST000241,PROD00013,2026-06-07 16:29:12,4,772.4,placed
ORD00002041,CUST000355,PROD00009,2026-06-07 17:26:00,1,172.59,shipped
ORD00002042,CUST000362,PROD00019,2026-06-07 06:33:46,1,374.65,placed
ORD00002043,CUST000334,PROD00011,2026-06-07 09:50:38,2,853.24,placed
ORD00002044,CUST000316,PROD00034,2026-06-07 02:13:58,2,641.52,placed
ORD00002045,CUST000468,PROD00016,2026-06-07 08:32:41,2,45.54,placed
ORD00002046,CUST000158,PROD00058,2026-06-07 03:25:39,1,312.34,delivered
ORD00002047,CUST000052,PROD00042,2026-06-07 10:33:55,3,1040.13,placed
ORD00002048,CUST000152,PROD00049,2026-06-07 09:51:27,5,1654.1,placed
ORD00002049,CUST000343,PROD00002,2026-06-07 10:10:36,2,871.0,placed
ORD00002050,CUST000429,PROD00049,2026-06-07 00:15:59,3,992.46,shipped
ORD00002051,CUST000158,PROD00029,2026-06-07 12:46:51,4,376.52,shipped
ORD00002052,CUST000481,PROD00006,2026-06-07 18:44:29,1,207.94,placed
ORD00002053,CUST000034,PROD00022,2026-06-07 09:58:29,4,219.0,placed
ORD00002054,CUST000411,PROD00037,2026-06-07 03:45:06,3,1353.3,placed
ORD00002055,CUST000180,PROD00013,2026-06-07 19:37:47,5,965.5,shipped
ORD00002056,CUST000034,PROD00058,2026-06-07 17:01:10,2,624.68,placed
ORD00002057,CUST000160,PROD00054,2026-06-07 10:55:32,2,905.12,delivered
ORD00002058,CUST000048,PROD00044,2026-06-07 02:01:54,5,2498.45,shipped
ORD00002059,CUST000423,PROD00012,2026-06-07 02:46:13,4,1355.24,shipped
ORD00002060,CUST000421,PROD00050,2026-06-07 00:59:20,1,9.01,shipped
ORD00002061,CUST000163,PROD00025,2026-06-07 22:26:46,3,98.34,placed
ORD00002062,CUST000384,PROD00037,2026-06-07 06:23:13,5,2255.5,placed
ORD00002063,CUST000490,PROD00012,2026-06-07 17:29:11,2,677.62,placed
ORD00002064,CUST000196,PROD00028,2026-06-07 15:24:59,5,1425.65,shipped
ORD00002065,CUST000397,PROD00011,2026-06-07 12:37:58,5,2133.1,placed
ORD00002066,CUST000276,PROD00025,2026-06-07 20:42:18,1,32.78,placed
ORD00002067,CUST000428,PROD00005,2026-06-07 06:59:09,5,63.0,shipped
ORD00002068,CUST000009,PROD00054,2026-06-07 08:23:31,5,2262.8,delivered
ORD00002069,CUST000157,PROD00009,2026-06-07 23:48:02,3,517.77,shipped
ORD00002070,CUST000077,PROD00019,2026-06-07 13:46:56,1,374.65,placed
ORD00002071,CUST000091,PROD00033,2026-06-07 09:50:10,2,151.68,placed
ORD00002072,CUST000104,PROD00052,2026-06-07 18:50:15,3,1460.79,shipped
ORD00002073,CUST000118,PROD00016,2026-06-07 07:35:53,3,68.31,placed
ORD00002074,CUST000053,PROD00048,2026-06-07 13:52:51,5,755.7,placed
ORD00002075,CUST000314,PROD00017,2026-06-07 18:29:09,1,121.21,placed
ORD00002076,CUST000414,PROD00024,2026-06-07 06:23:53,3,83.31,placed
ORD00002077,CUST000373,PROD00036,2026-06-07 13:58:14,2,899.92,cancelled
ORD00002078,CUST000484,PROD00009,2026-06-07 12:00:23,5,862.95,placed
ORD00002079,CUST000231,PROD00018,2026-06-07 12:22:47,2,921.72,delivered
ORD00002080,CUST000012,PROD00037,2026-06-07 05:56:16,3,1353.3,refunded
ORD00002081,CUST000437,PROD00036,2026-06-07 22:37:36,5,2249.8,refunded
ORD00002082,CUST000312,PROD00018,2026-06-07 22:59:39,4,1843.44,delivered
ORD00002083,CUST000128,PROD00037,2026-06-07 22:01:45,4,1804.4,delivered
ORD00002084,CUST000217,PROD00019,2026-06-07 07:37:43,3,1123.95,placed
ORD00002085,CUST000050,PROD00054,2026-06-07 14:44:25,4,1810.24,placed
ORD00002086,CUST000133,PROD00030,2026-06-07 20:00:17,1,44.09,shipped
ORD00002087,CUST000003,PROD00003,2026-06-07 21:26:02,5,2116.45,placed
ORD00002088,CUST000070,PROD00036,2026-06-07 16:34:40,5,2249.8,placed
ORD00002089,CUST000141,PROD00019,2026-06-07 23:29:08,5,1873.25,placed
ORD00002090,CUST000194,PROD00034,2026-06-07 15:38:41,4,1283.04,placed
ORD00002091,CUST000276,PROD00040,2026-06-07 09:24:04,5,2469.45,placed
ORD00002092,CUST000210,PROD00045,2026-06-07 16:39:35,1,244.19,shipped
ORD00002093,CUST000438,PROD00042,2026-06-07 15:46:24,1,346.71,shipped
ORD00002094,CUST000044,PROD00055,2026-06-07 22:37:05,3,1166.97,placed
ORD00002095,CUST000043,PROD00006,2026-06-07 07:49:26,1,207.94,delivered
ORD00002096,CUST000134,PROD00051,2026-06-07 03:44:11,4,1377.88,placed
ORD00002097,CUST000246,PROD00054,2026-06-07 15:14:57,3,1357.68,placed
ORD00002098,CUST000167,PROD00001,2026-06-07 02:47:16,3,1448.55,shipped
ORD00002099,CUST000259,PROD00028,2026-06-07 03:29:32,1,285.13,placed
ORD00002100,CUST000340,PROD00019,2026-06-07 20:29:50,3,1123.95,delivered
